Year,Primary Enrollment,GDP
2004,2824.0,32143.6814078562
2004,,32143.6814078562
2004,8350191.0,32143.6814078562
2004,38960.0,32143.6814078562
2004,675523392.0,32143.6814078562
2004,31175.0,32143.6814078562
2004,,32143.6814078562
2004,3107801.0,32143.6814078562
2004,7444142.0,32143.6814078562
2004,23821.0,32143.6814078562
2004,366205.0,32143.6814078562
2004,,32143.6814078562
2004,6054517.0,32143.6814078562
2004,,32143.6814078562
2004,1005533.0,32143.6814078562
2004,,32143.6814078562
2004,1752588.0,32143.6814078562
2004,171000000.0,32143.6814078562
2004,,32143.6814078562
2004,3046699.0,32143.6814078562
2004,1382749.0,32143.6814078562
2004,,32143.6814078562
2004,,32143.6814078562
2004,,32143.6814078562
2004,1045485.0,32143.6814078562
2004,1445.0,32143.6814078562
2004,,32143.6814078562
2004,329234.0,32143.6814078562
2004,984846.0,32143.6814078562
2004,110723312.0,32143.6814078562
2004,110732216.0,32143.6814078562
2004,4531328.5,32143.6814078562
2004,29784.0,32143.6814078562
2004,,32143.6814078562
2004,254906.0,32143.6814078562
2004,93371.0,32143.6814078562
2004,690758.0,32143.6814078562
2004,218352.0,32143.6814078562
2004,,32143.6814078562
2004,8906.0,32143.6814078562
2004,2192764.0,32143.6814078562
2004,2117.0,32143.6814078562
2004,1271985.0,32143.6814078562
2004,187471168.0,32143.6814078562
2004,,32143.6814078562
2004,2251357.0,32143.6814078562
2004,745428.0,32143.6814078562
2004,476446.0,32143.6814078562
2004,363158.0,32143.6814078562
2004,2389188.0,32143.6814078562
2004,6051869.0,32143.6814078562
2004,532092.0,32143.6814078562
2004,,32143.6814078562
2004,1755997.0,32143.6814078562
2004,,32143.6814078562
2004,,32143.6814078562
2004,2979011.0,32143.6814078562
2004,,32143.6814078562
2004,584370.0,32143.6814078562
2004,5259033.0,32143.6814078562
2004,103809.0,32143.6814078562
2004,85138.0,32143.6814078562
2004,558084.0,32143.6814078562
2004,841448.0625,32143.6814078562
2004,906293.0,32143.6814078562
2004,,32143.6814078562
2004,3361.0,32143.6814078562
2004,61731.0,32143.6814078562
2004,534366.0,32143.6814078562
2004,3305386.0,32143.6814078562
2004,48713.0,32143.6814078562
2004,9872.0,32143.6814078562
2004,419806.0,32143.6814078562
2004,1281885.0,32143.6814078562
2004,4507703.0,32143.6814078562
2004,189093392.0,32143.6814078562
2004,321780256.0,32143.6814078562
2004,328692.0,32143.6814078562
2004,46382.0,32143.6814078562
2004,22327.0,32143.6814078562
2004,18979208.0,32143.6814078562
2004,,32143.6814078562
2004,10185.0,32143.6814078562
2004,,32143.6814078562
2004,4430142.0,32143.6814078562
2004,,32143.6814078562
2004,,32143.6814078562
2004,240487.0,32143.6814078562
2004,4264.0,32143.6814078562
2004,37734444.0,32143.6814078562
2004,254602.0,32143.6814078562
2004,4923075.0,32143.6814078562
2004,134664.0,32143.6814078562
2004,,32143.6814078562
2004,,32143.6814078562
2004,203640288.0,32143.6814078562
2004,1934549.0,32143.6814078562
2004,607007.0,32143.6814078562
2004,968488.0,32143.6814078562
2004,747111.0,32143.6814078562
2004,1319648.0,32143.6814078562
2004,1139512.0,32143.6814078562
2004,,32143.6814078562
2004,314221.0,32143.6814078562
2004,82708.0,32143.6814078562
2004,36070.0,32143.6814078562
2004,,32143.6814078562
2004,403841.0,32143.6814078562
2004,48996.0,32143.6814078562
2004,4810.0,32143.6814078562
2004,1504493.0,32143.6814078562
2004,372963.0,32143.6814078562
2004,23773492.0,32143.6814078562
2004,97323.0,32143.6814078562
2004,1989665.0,32143.6814078562
2004,,32143.6814078562
2004,446610.0,32143.6814078562
2004,437217408.0,32143.6814078562
2004,600390272.0,32143.6814078562
2004,163494080.0,32143.6814078562
2004,52874056.0,32143.6814078562
2004,29142092.0,32143.6814078562
2004,110298824.0,32143.6814078562
2004,,32143.6814078562
2004,,32143.6814078562
2004,,32143.6814078562
2004,450413.0,32143.6814078562
2004,6647917.0,32143.6814078562
2004,4334609.0,32143.6814078562
2004,,32143.6814078562
2004,30984.0,32143.6814078562
2004,2768386.0,32143.6814078562
2004,331286.0,32143.6814078562
2004,799888.0,32143.6814078562
2004,7257223.0,32143.6814078562
2004,1079598.0,32143.6814078562
2004,5926078.0,32143.6814078562
2004,444417.0,32143.6814078562
2004,2762882.0,32143.6814078562
2004,15611.0,32143.6814078562
2004,6394.0,32143.6814078562
2004,4125529.0,32143.6814078562
2004,158271.0,32143.6814078562
2004,63380044.0,32143.6814078562
2004,52418212.0,32143.6814078562
2004,714410.0,32143.6814078562
2004,78326168.0,32143.6814078562
2004,884629.0,32143.6814078562
2004,387934.0,32143.6814078562
2004,7928380.0,32143.6814078562
2004,17842328.0,32143.6814078562
2004,374997.0,32143.6814078562
2004,2497513.0,32143.6814078562
2004,92098.0,32143.6814078562
2004,8269663.0,32143.6814078562
2004,28987448.0,32143.6814078562
2004,84405032.0,32143.6814078562
2004,1257358.0,32143.6814078562
2004,113449.0,32143.6814078562
2004,3783197.0,32143.6814078562
2004,,32143.6814078562
2004,,32143.6814078562
2004,4685733.0,32143.6814078562
2004,19105.0,32143.6814078562
2004,2678912.0,32143.6814078562
2004,472863.0,32143.6814078562
2004,77550896.0,32143.6814078562
2004,,32143.6814078562
2004,,32143.6814078562
2004,363951.0,32143.6814078562
2004,,32143.6814078562
2004,15819.0,32143.6814078562
2004,2280706.0,32143.6814078562
2004,,32143.6814078562
2004,232292.0,32143.6814078562
2004,204731.0,32143.6814078562
2004,1147388.0,32143.6814078562
2004,,32143.6814078562
2004,657492.0,32143.6814078562
2005,429652.0,36382.5079164537
2005,98211208.0,36382.5079164537
2005,352845.0,36382.5079164537
2005,1812.0,36382.5079164537
2005,4030045.0,36382.5079164537
2005,1277990.0,36382.5079164537
2005,,36382.5079164537
2005,22115432.0,36382.5079164537
2005,1064056.0,36382.5079164537
2005,,36382.5079164537
2005,404198.0,36382.5079164537
2005,26759270.0,36382.5079164537
2005,3202008.0,36382.5079164537
2005,945089.0,36382.5079164537
2005,312121.0,36382.5079164537
2005,319471.15625,36382.5079164537
2005,17257948.0,36382.5079164537
2005,430152.0,36382.5079164537
2005,4077361.0,36382.5079164537
2005,13083744.0,36382.5079164537
2005,1805.0,36382.5079164537
2005,531759.0,36382.5079164537
2005,2723661.0,36382.5079164537
2005,99091008.0,36382.5079164537
2005,,36382.5079164537
2005,,36382.5079164537
2005,752739.0,36382.5079164537
2005,933995.0,36382.5079164537
2005,387138.0,36382.5079164537
2005,2868038.0,36382.5079164537
2005,3381929.75,36382.5079164537
2005,123562.0,36382.5079164537
2005,3597731.0,36382.5079164537
2005,3942829.0,36382.5079164537
2005,106820416.0,36382.5079164537
2005,63860512.0,36382.5079164537
2005,2242.0,36382.5079164537
2005,1610778.0,36382.5079164537
2005,323661152.0,36382.5079164537
2005,598433920.0,36382.5079164537
2005,422278.0,36382.5079164537
2005,180904096.0,36382.5079164537
2005,158105.0,36382.5079164537
2005,35016.0,36382.5079164537
2005,84369.0,36382.5079164537
2005,37401.0,36382.5079164537
2005,,36382.5079164537
2005,4022600.0,36382.5079164537
2005,,36382.5079164537
2005,184159.0,36382.5079164537
2005,57873.0,36382.5079164537
2005,42535480.0,36382.5079164537
2005,14700005.0,36382.5079164537
2005,8055.0,36382.5079164537
2005,534573408.0,36382.5079164537
2005,110149.0,36382.5079164537
2005,1505903.0,36382.5079164537
2005,29596.0,36382.5079164537
2005,4948198.0,36382.5079164537
2005,37755236.0,36382.5079164537
2005,37812.0,36382.5079164537
2005,251205.0,36382.5079164537
2005,,36382.5079164537
2005,443615.0,36382.5079164537
2005,69991.0,36382.5079164537
2005,69076440.0,36382.5079164537
2005,5308605.0,36382.5079164537
2005,177970.0,36382.5079164537
2005,37368100.0,36382.5079164537
2005,17032.0,36382.5079164537
2005,175274208.0,36382.5079164537
2005,116505936.0,36382.5079164537
2005,129703.0,36382.5079164537
2005,1184301.0,36382.5079164537
2005,6678265.0,36382.5079164537
2005,1450.0,36382.5079164537
2005,7541208.0,36382.5079164537
2005,7223879.0,36382.5079164537
2005,1945715.0,36382.5079164537
2005,210912256.0,36382.5079164537
2005,365536.0,36382.5079164537
2005,,36382.5079164537
2005,2383326.0,36382.5079164537
2005,17858.0,36382.5079164537
2005,3449290.0,36382.5079164537
2005,2898.0,36382.5079164537
2005,,36382.5079164537
2005,7773484.0,36382.5079164537
2005,38530.0,36382.5079164537
2005,679009152.0,36382.5079164537
2005,30964.0,36382.5079164537
2005,,36382.5079164537
2005,3219564.0,36382.5079164537
2005,7314449.0,36382.5079164537
2005,2572846.0,36382.5079164537
2005,,36382.5079164537
2005,67753192.0,36382.5079164537
2005,,36382.5079164537
2005,693078.0,36382.5079164537
2005,5974615.0,36382.5079164537
2005,1857841.0,36382.5079164537
2005,175000000.0,36382.5079164537
2005,3097604.0,36382.5079164537
2005,3176816.0,36382.5079164537
2005,1444163.0,36382.5079164537
2005,,36382.5079164537
2005,75082.0,36382.5079164537
2005,,36382.5079164537
2005,1045484.0,36382.5079164537
2005,,36382.5079164537
2005,,36382.5079164537
2005,324913.0,36382.5079164537
2005,116496736.0,36382.5079164537
2005,,36382.5079164537
2005,970295.0,36382.5079164537
2005,116505936.0,36382.5079164537
2005,30468.0,36382.5079164537
2005,65527.0,36382.5079164537
2005,242459.0,36382.5079164537
2005,93156.0,36382.5079164537
2005,658461.0,36382.5079164537
2005,221596.0,36382.5079164537
2005,,36382.5079164537
2005,9204.0,36382.5079164537
2005,2252145.0,36382.5079164537
2005,2220.0,36382.5079164537
2005,1262393.0,36382.5079164537
2005,181738352.0,36382.5079164537
2005,25517018.0,36382.5079164537
2005,996707.0,36382.5079164537
2005,4533053.5,36382.5079164537
2005,23573.0,36382.5079164537
2005,69695344.0,36382.5079164537
2005,,36382.5079164537
2005,2320738.0,36382.5079164537
2005,5777246.0,36382.5079164537
2005,524222.0,36382.5079164537
2005,,36382.5079164537
2005,1720951.0,36382.5079164537
2005,,36382.5079164537
2005,,36382.5079164537
2005,2977781.0,36382.5079164537
2005,,36382.5079164537
2005,597304.0,36382.5079164537
2005,5298257.0,36382.5079164537
2005,,36382.5079164537
2005,82985.0,36382.5079164537
2005,542087.0,36382.5079164537
2005,831652.4375,36382.5079164537
2005,895045.0,36382.5079164537
2005,,36382.5079164537
2005,3240.0,36382.5079164537
2005,61247.0,36382.5079164537
2005,502831.0,36382.5079164537
2005,3306136.0,36382.5079164537
2005,50651.0,36382.5079164537
2005,9441.0,36382.5079164537
2005,414103.0,36382.5079164537
2005,1289745.0,36382.5079164537
2005,4361744.0,36382.5079164537
2005,183346304.0,36382.5079164537
2005,329209856.0,36382.5079164537
2005,197747008.0,36382.5079164537
2005,412381.0,36382.5079164537
2005,329191.0,36382.5079164537
2005,99458.0,36382.5079164537
2005,46012.0,36382.5079164537
2005,,36382.5079164537
2005,4318819.0,36382.5079164537
2005,,36382.5079164537
2005,,36382.5079164537
2005,237975.0,36382.5079164537
2005,4085.0,36382.5079164537
2005,39707148.0,36382.5079164537
2005,262807.0,36382.5079164537
2005,4872889.0,36382.5079164537
2005,125149.0,36382.5079164537
2005,,36382.5079164537
2005,,36382.5079164537
2005,1934941.0,36382.5079164537
2005,362822.0,36382.5079164537
2005,22597104.0,36382.5079164537
2005,568097.0,36382.5079164537
2005,738580.0,36382.5079164537
2005,1318140.0,36382.5079164537
2005,1270837.0,36382.5079164537
2005,16219478.0,36382.5079164537
2005,290017.0,36382.5079164537
2005,83299.0,36382.5079164537
2005,37050.0,36382.5079164537
2005,,36382.5079164537
2005,379577.0,36382.5079164537
2005,50247.0,36382.5079164537
2005,4760.0,36382.5079164537
2005,1512676.0,36382.5079164537
2005,18661104.0,36382.5079164537
2005,22249.0,36382.5079164537
2005,1036859.0,36382.5079164537
2005,51110784.0,36382.5079164537
2005,10250.0,36382.5079164537
2005,713902.0,36382.5079164537
2005,430561.0,36382.5079164537
2005,434062976.0,36382.5079164537
2005,604156800.0,36382.5079164537
2005,170419392.0,36382.5079164537
2005,54765044.0,36382.5079164537
2005,29149746.0,36382.5079164537
2005,115328800.0,36382.5079164537
2005,,36382.5079164537
2005,,36382.5079164537
2005,,36382.5079164537
2005,454060.0,36382.5079164537
2005,6206718.0,36382.5079164537
2005,,36382.5079164537
2005,721999.0,36382.5079164537
2005,,36382.5079164537
2005,2771247.0,36382.5079164537
2005,804904.0,36382.5079164537
2005,7231854.0,36382.5079164537
2005,1023974.0,36382.5079164537
2005,6075706.0,36382.5079164537
2005,434155.0,36382.5079164537
2005,2695372.0,36382.5079164537
2005,16133.0,36382.5079164537
2005,6350.0,36382.5079164537
2005,4031590.0,36382.5079164537
2005,202826.0,36382.5079164537
2005,62964344.0,36382.5079164537
2005,890821.0,36382.5079164537
2005,475798.0,36382.5079164537
2005,1997624.0,36382.5079164537
2005,326411.0,36382.5079164537
2005,196253.0,36382.5079164537
2005,30785.0,36382.5079164537
2005,1231533.0,36382.5079164537
2005,83098928.0,36382.5079164537
2005,17985480.0,36382.5079164537
2005,377512.0,36382.5079164537
2005,2484903.0,36382.5079164537
2005,85539.0,36382.5079164537
2005,10019729.0,36382.5079164537
2005,28806654.0,36382.5079164537
2005,88757128.0,36382.5079164537
2005,381785.0,36382.5079164537
2005,4015490.0,36382.5079164537
2005,,36382.5079164537
2005,18793.0,36382.5079164537
2005,,36382.5079164537
2005,4634991.0,36382.5079164537
2005,338222.0,36382.5079164537
2005,,36382.5079164537
2005,9563627.0,36382.5079164537
2005,2929536.0,36382.5079164537
2005,77125896.0,36382.5079164537
2005,116756.0,36382.5079164537
2005,,36382.5079164537
2005,2345301.0,36382.5079164537
2005,,36382.5079164537
2005,14427.0,36382.5079164537
2005,451171.0,36382.5079164537
2005,75809.0,36382.5079164537
2005,252488.0,36382.5079164537
2005,205347.0,36382.5079164537
2005,1206743.0,36382.5079164537
2005,,36382.5079164537
2005,650242.0,36382.5079164537
2006,350810.0,40504.0607253203
2006,1393.0,40504.0607253203
2006,4502697.0,40504.0607253203
2006,429680.0,40504.0607253203
2006,1277478.0,40504.0607253203
2006,966206.0,40504.0607253203
2006,,40504.0607253203
2006,1126073.0,40504.0607253203
2006,402529.0,40504.0607253203
2006,26628922.0,40504.0607253203
2006,3217329.0,40504.0607253203
2006,97620408.0,40504.0607253203
2006,22861884.0,40504.0607253203
2006,303345.0,40504.0607253203
2006,322546.09375,40504.0607253203
2006,16687658.0,40504.0607253203
2006,436945.0,40504.0607253203
2006,4026316.0,40504.0607253203
2006,13006648.0,40504.0607253203
2006,1657.0,40504.0607253203
2006,532250.0,40504.0607253203
2006,2602020.0,40504.0607253203
2006,103594008.0,40504.0607253203
2006,,40504.0607253203
2006,,40504.0607253203
2006,750493.0,40504.0607253203
2006,914138.0,40504.0607253203
2006,381904.0,40504.0607253203
2006,2933557.0,40504.0607253203
2006,3422036.5,40504.0607253203
2006,121387.0,40504.0607253203
2006,112026816.0,40504.0607253203
2006,4165580.0,40504.0607253203
2006,69067248.0,40504.0607253203
2006,67720224.0,40504.0607253203
2006,2247.0,40504.0607253203
2006,1611763.0,40504.0607253203
2006,327267200.0,40504.0607253203
2006,601300800.0,40504.0607253203
2006,424855.0,40504.0607253203
2006,175498240.0,40504.0607253203
2006,150422.0,40504.0607253203
2006,35431.0,40504.0607253203
2006,78796.0,40504.0607253203
2006,34739.0,40504.0607253203
2006,,40504.0607253203
2006,3943831.0,40504.0607253203
2006,465970.0,40504.0607253203
2006,,40504.0607253203
2006,3698906.0,40504.0607253203
2006,54770.0,40504.0607253203
2006,42588996.0,40504.0607253203
2006,14595195.0,40504.0607253203
2006,8270.0,40504.0607253203
2006,533580576.0,40504.0607253203
2006,105045.0,40504.0607253203
2006,1609979.0,40504.0607253203
2006,28922.0,40504.0607253203
2006,4969445.0,40504.0607253203
2006,37738484.0,40504.0607253203
2006,38740.0,40504.0607253203
2006,249622.0,40504.0607253203
2006,,40504.0607253203
2006,171024.0,40504.0607253203
2006,,40504.0607253203
2006,1051872.0,40504.0607253203
2006,938095.0,40504.0607253203
2006,,40504.0607253203
2006,37356580.0,40504.0607253203
2006,16941.0,40504.0607253203
2006,178691360.0,40504.0607253203
2006,121758024.0,40504.0607253203
2006,,40504.0607253203
2006,1134414.0,40504.0607253203
2006,6705994.0,40504.0607253203
2006,1460.0,40504.0607253203
2006,7959884.0,40504.0607253203
2006,7363721.0,40504.0607253203
2006,1753689.0,40504.0607253203
2006,206313376.0,40504.0607253203
2006,365388.0,40504.0607253203
2006,67334872.0,40504.0607253203
2006,,40504.0607253203
2006,,40504.0607253203
2006,3452062.0,40504.0607253203
2006,2923.0,40504.0607253203
2006,,40504.0607253203
2006,7317813.0,40504.0607253203
2006,37060.0,40504.0607253203
2006,681383296.0,40504.0607253203
2006,30516.0,40504.0607253203
2006,,40504.0607253203
2006,,40504.0607253203
2006,7256518.0,40504.0607253203
2006,2678610.0,40504.0607253203
2006,,40504.0607253203
2006,68646336.0,40504.0607253203
2006,2277191.0,40504.0607253203
2006,70927.0,40504.0607253203
2006,,40504.0607253203
2006,5843512.0,40504.0607253203
2006,5164735.0,40504.0607253203
2006,2019991.0,40504.0607253203
2006,179000000.0,40504.0607253203
2006,,40504.0607253203
2006,3472215.0,40504.0607253203
2006,1473464.0,40504.0607253203
2006,,40504.0607253203
2006,80649.0,40504.0607253203
2006,,40504.0607253203
2006,1035100.0,40504.0607253203
2006,,40504.0607253203
2006,,40504.0607253203
2006,312514.0,40504.0607253203
2006,121749080.0,40504.0607253203
2006,687900.0,40504.0607253203
2006,,40504.0607253203
2006,4564960.5,40504.0607253203
2006,,40504.0607253203
2006,66121.0,40504.0607253203
2006,235378.0,40504.0607253203
2006,93274.0,40504.0607253203
2006,626847.0,40504.0607253203
2006,229686.0,40504.0607253203
2006,,40504.0607253203
2006,8942.0,40504.0607253203
2006,2279545.0,40504.0607253203
2006,,40504.0607253203
2006,1296486.0,40504.0607253203
2006,177028064.0,40504.0607253203
2006,24738126.0,40504.0607253203
2006,121758024.0,40504.0607253203
2006,24046.0,40504.0607253203
2006,755338.0,40504.0607253203
2006,488438.0,40504.0607253203
2006,2305211.0,40504.0607253203
2006,5534494.0,40504.0607253203
2006,517056.0,40504.0607253203
2006,,40504.0607253203
2006,1694765.0,40504.0607253203
2006,108925224.0,40504.0607253203
2006,2111975.0,40504.0607253203
2006,2998135.0,40504.0607253203
2006,,40504.0607253203
2006,617010.0,40504.0607253203
2006,5296190.0,40504.0607253203
2006,,40504.0607253203
2006,81434.0,40504.0607253203
2006,546542.0,40504.0607253203
2006,820377.8125,40504.0607253203
2006,889834.0,40504.0607253203
2006,,40504.0607253203
2006,3461.0,40504.0607253203
2006,59710.0,40504.0607253203
2006,473269.0,40504.0607253203
2006,3329349.0,40504.0607253203
2006,53745.0,40504.0607253203
2006,8912.0,40504.0607253203
2006,415793.0,40504.0607253203
2006,1234450.0,40504.0607253203
2006,4196580.0,40504.0607253203
2006,178615664.0,40504.0607253203
2006,333114400.0,40504.0607253203
2006,192892048.0,40504.0607253203
2006,418825.0,40504.0607253203
2006,330417.0,40504.0607253203
2006,102225.0,40504.0607253203
2006,46086.0,40504.0607253203
2006,,40504.0607253203
2006,4669110.0,40504.0607253203
2006,,40504.0607253203
2006,,40504.0607253203
2006,222402.0,40504.0607253203
2006,4332.0,40504.0607253203
2006,40289680.0,40504.0607253203
2006,272331.0,40504.0607253203
2006,4928319.0,40504.0607253203
2006,121502.0,40504.0607253203
2006,,40504.0607253203
2006,,40504.0607253203
2006,1938861.0,40504.0607253203
2006,355293.0,40504.0607253203
2006,21941358.0,40504.0607253203
2006,537653.0,40504.0607253203
2006,732808.0,40504.0607253203
2006,1356818.0,40504.0607253203
2006,1390571.0,40504.0607253203
2006,16396870.0,40504.0607253203
2006,273045.0,40504.0607253203
2006,89721.0,40504.0607253203
2006,35921.0,40504.0607253203
2006,,40504.0607253203
2006,367736.0,40504.0607253203
2006,51497.0,40504.0607253203
2006,4678.0,40504.0607253203
2006,1508194.0,40504.0607253203
2006,,40504.0607253203
2006,22461.0,40504.0607253203
2006,1324937.0,40504.0607253203
2006,50177600.0,40504.0607253203
2006,10390.0,40504.0607253203
2006,9794591.0,40504.0607253203
2006,431305856.0,40504.0607253203
2006,606907008.0,40504.0607253203
2006,175912112.0,40504.0607253203
2006,54918240.0,40504.0607253203
2006,28982708.0,40504.0607253203
2006,120682928.0,40504.0607253203
2006,,40504.0607253203
2006,,40504.0607253203
2006,,40504.0607253203
2006,461588.0,40504.0607253203
2006,6006553.0,40504.0607253203
2006,,40504.0607253203
2006,736255.0,40504.0607253203
2006,2790254.0,40504.0607253203
2006,,40504.0607253203
2006,805457.0,40504.0607253203
2006,7229135.0,40504.0607253203
2006,972931.0,40504.0607253203
2006,6101390.0,40504.0607253203
2006,423930.0,40504.0607253203
2006,2582250.0,40504.0607253203
2006,16087.0,40504.0607253203
2006,,40504.0607253203
2006,3933186.0,40504.0607253203
2006,203423.0,40504.0607253203
2006,62564868.0,40504.0607253203
2006,891881.0,40504.0607253203
2006,470988.0,40504.0607253203
2006,2006430.0,40504.0607253203
2006,415858.0,40504.0607253203
2006,,40504.0607253203
2006,30421.0,40504.0607253203
2006,87850136.0,40504.0607253203
2006,194748.0,40504.0607253203
2006,364263.0,40504.0607253203
2006,2501205.0,40504.0607253203
2006,79589.0,40504.0607253203
2006,10971581.0,40504.0607253203
2006,28486596.0,40504.0607253203
2006,93006568.0,40504.0607253203
2006,372128.0,40504.0607253203
2006,109702.0,40504.0607253203
2006,,40504.0607253203
2006,,40504.0607253203
2006,,40504.0607253203
2006,4517618.0,40504.0607253203
2006,326597.0,40504.0607253203
2006,3130575.0,40504.0607253203
2006,4051861.0,40504.0607253203
2006,18029304.0,40504.0607253203
2006,,40504.0607253203
2006,429892.0,40504.0607253203
2006,76630408.0,40504.0607253203
2006,,40504.0607253203
2006,,40504.0607253203
2006,2405041.0,40504.0607253203
2006,,40504.0607253203
2006,1293333.0,40504.0607253203
2006,645324.0,40504.0607253203
2006,,40504.0607253203
2006,269287.0,40504.0607253203
2006,207474.0,40504.0607253203
2006,1258038.0,40504.0607253203
2006,,40504.0607253203
2007,349080.0,44659.8951408034
2007,1235.0,44659.8951408034
2007,4515059.0,44659.8951408034
2007,430747.0,44659.8951408034
2007,1280571.0,44659.8951408034
2007,952964.0,44659.8951408034
2007,,44659.8951408034
2007,1235065.0,44659.8951408034
2007,409508.0,44659.8951408034
2007,26668344.0,44659.8951408034
2007,3221408.0,44659.8951408034
2007,97557184.0,44659.8951408034
2007,21513996.0,44659.8951408034
2007,294927.0,44659.8951408034
2007,318501.90625,44659.8951408034
2007,17979190.0,44659.8951408034
2007,446176.0,44659.8951408034
2007,3993965.0,44659.8951408034
2007,13145210.0,44659.8951408034
2007,1544.0,44659.8951408034
2007,,44659.8951408034
2007,2484820.0,44659.8951408034
2007,107622712.0,44659.8951408034
2007,,44659.8951408034
2007,,44659.8951408034
2007,753646.0,44659.8951408034
2007,894422.0,44659.8951408034
2007,383559.0,44659.8951408034
2007,2943248.0,44659.8951408034
2007,3436513.5,44659.8951408034
2007,119310.0,44659.8951408034
2007,117641320.0,44659.8951408034
2007,4560905.0,44659.8951408034
2007,68831888.0,44659.8951408034
2007,71509512.0,44659.8951408034
2007,2244.0,44659.8951408034
2007,1621617.0,44659.8951408034
2007,333460448.0,44659.8951408034
2007,609506816.0,44659.8951408034
2007,400943.0,44659.8951408034
2007,172764480.0,44659.8951408034
2007,143814.0,44659.8951408034
2007,35668.0,44659.8951408034
2007,121345.0,44659.8951408034
2007,32932.0,44659.8951408034
2007,,44659.8951408034
2007,3939177.0,44659.8951408034
2007,483776.0,44659.8951408034
2007,,44659.8951408034
2007,3837343.0,44659.8951408034
2007,50270.0,44659.8951408034
2007,42723104.0,44659.8951408034
2007,14631498.0,44659.8951408034
2007,8215.0,44659.8951408034
2007,537997312.0,44659.8951408034
2007,100911.0,44659.8951408034
2007,1716956.0,44659.8951408034
2007,27805.0,44659.8951408034
2007,5013582.0,44659.8951408034
2007,37806448.0,44659.8951408034
2007,39123.0,44659.8951408034
2007,239262.0,44659.8951408034
2007,,44659.8951408034
2007,160528.0,44659.8951408034
2007,,44659.8951408034
2007,24153116.0,44659.8951408034
2007,917829.0,44659.8951408034
2007,,44659.8951408034
2007,37422892.0,44659.8951408034
2007,16892.0,44659.8951408034
2007,183044224.0,44659.8951408034
2007,127179568.0,44659.8951408034
2007,130242.0,44659.8951408034
2007,1068822.0,44659.8951408034
2007,6769452.0,44659.8951408034
2007,,44659.8951408034
2007,8316925.0,44659.8951408034
2007,7537971.0,44659.8951408034
2007,1647847.0,44659.8951408034
2007,204536848.0,44659.8951408034
2007,359439.0,44659.8951408034
2007,,44659.8951408034
2007,2164897.0,44659.8951408034
2007,15928.0,44659.8951408034
2007,3521139.0,44659.8951408034
2007,3044.0,44659.8951408034
2007,,44659.8951408034
2007,7041312.0,44659.8951408034
2007,37817.0,44659.8951408034
2007,689512000.0,44659.8951408034
2007,30193.0,44659.8951408034
2007,,44659.8951408034
2007,,44659.8951408034
2007,7312258.0,44659.8951408034
2007,2790312.0,44659.8951408034
2007,68554848.0,44659.8951408034
2007,67253256.0,44659.8951408034
2007,,44659.8951408034
2007,680308.0,44659.8951408034
2007,5703756.0,44659.8951408034
2007,5010284.0,44659.8951408034
2007,2150430.0,44659.8951408034
2007,183000000.0,44659.8951408034
2007,3173807.0,44659.8951408034
2007,3527613.0,44659.8951408034
2007,1572178.0,44659.8951408034
2007,301101.0,44659.8951408034
2007,83232.0,44659.8951408034
2007,,44659.8951408034
2007,1075041.0,44659.8951408034
2007,,44659.8951408034
2007,457132.0,44659.8951408034
2007,297816.0,44659.8951408034
2007,127170704.0,44659.8951408034
2007,75451.0,44659.8951408034
2007,,44659.8951408034
2007,4559218.5,44659.8951408034
2007,31397.0,44659.8951408034
2007,65020.0,44659.8951408034
2007,230536.0,44659.8951408034
2007,107848.0,44659.8951408034
2007,601120.0,44659.8951408034
2007,232572.0,44659.8951408034
2007,,44659.8951408034
2007,8864.0,44659.8951408034
2007,2310168.0,44659.8951408034
2007,,44659.8951408034
2007,1324298.0,44659.8951408034
2007,176008416.0,44659.8951408034
2007,1021617.0,44659.8951408034
2007,127179568.0,44659.8951408034
2007,22028.0,44659.8951408034
2007,,44659.8951408034
2007,,44659.8951408034
2007,494985.0,44659.8951408034
2007,2260819.0,44659.8951408034
2007,5402565.0,44659.8951408034
2007,510804.0,44659.8951408034
2007,,44659.8951408034
2007,1679017.0,44659.8951408034
2007,107394752.0,44659.8951408034
2007,2179801.0,44659.8951408034
2007,3120357.0,44659.8951408034
2007,8839888.0,44659.8951408034
2007,621702.0,44659.8951408034
2007,5292476.0,44659.8951408034
2007,104518.0,44659.8951408034
2007,78801.0,44659.8951408034
2007,536436.0,44659.8951408034
2007,804203.0,44659.8951408034
2007,883132.0,44659.8951408034
2007,,44659.8951408034
2007,3706.0,44659.8951408034
2007,57785.0,44659.8951408034
2007,462820.0,44659.8951408034
2007,3311285.0,44659.8951408034
2007,56667.0,44659.8951408034
2007,8643.0,44659.8951408034
2007,415793.0,44659.8951408034
2007,1355085.0,44659.8951408034
2007,4086925.0,44659.8951408034
2007,177579024.0,44659.8951408034
2007,340183552.0,44659.8951408034
2007,327617.0,44659.8951408034
2007,104467.0,44659.8951408034
2007,45972.0,44659.8951408034
2007,22584.0,44659.8951408034
2007,10346.0,44659.8951408034
2007,,44659.8951408034
2007,4718077.0,44659.8951408034
2007,,44659.8951408034
2007,3558605.0,44659.8951408034
2007,210125.0,44659.8951408034
2007,4427.0,44659.8951408034
2007,40682680.0,44659.8951408034
2007,284034.0,44659.8951408034
2007,4951505.0,44659.8951408034
2007,127546.0,44659.8951408034
